source,label,corpus,role,correction,subgroup_kind,subgroup,n_positive,n_positive_patients,thin,coverage,sd_over_calibration_draws,bootstrap_lo,bootstrap_hi,bootstrap_width,chow_coverage,conformal_minus_chow
cpsc,LBBB,cpsc,home,mondrian,age,>=75,55,55,False,0.9514,0.021,0.889,0.9967,0.1077,0.9349,0.0165
cpsc,RBBB,ptbxl,away,none,all,all,208,178,False,0.8771,0.0211,0.8296,0.9231,0.0935,0.8745,0.0026
cpsc,RBBB,ptbxl,away,none,sex,male,144,127,False,0.8783,0.0196,0.8229,0.9277,0.1048,0.8758,0.0024
cpsc,RBBB,ptbxl,away,none,sex,female,64,51,False,0.8745,0.0276,0.7608,0.9612,0.2004,0.8715,0.003
cpsc,RBBB,ptbxl,away,none,age,<50,10,7,True,0.859,0.0493,0.6211,1.0,0.3789,0.856,0.003
cpsc,RBBB,ptbxl,away,none,age,50-64,42,37,False,0.9608,0.024,0.9028,0.9979,0.0951,0.9583,0.0025
cpsc,RBBB,ptbxl,away,none,age,65-74,67,58,False,0.9001,0.0221,0.8234,0.9626,0.1393,0.8975,0.0026
cpsc,RBBB,ptbxl,away,none,age,>=75,89,76,False,0.8224,0.0199,0.7273,0.903,0.1758,0.8197,0.0026
cpsc,RBBB,ptbxl,away,mondrian,all,all,208,178,False,0.9738,0.0096,0.9536,0.9911,0.0375,0.9699,0.0039
cpsc,RBBB,ptbxl,away,mondrian,sex,male,144,127,False,0.9656,0.011,0.9359,0.9904,0.0545,0.9611,0.0045
cpsc,RBBB,ptbxl,away,mondrian,sex,female,64,51,False,0.9923,0.0081,0.9754,1.0,0.0246,0.9897,0.0026
cpsc,RBBB,ptbxl,away,mondrian,age,<50,10,7,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,RBBB,ptbxl,away,mondrian,age,50-64,42,37,False,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,RBBB,ptbxl,away,mondrian,age,65-74,67,58,False,0.9671,0.009,0.9182,0.9997,0.0815,0.964,0.0031
cpsc,RBBB,ptbxl,away,mondrian,age,>=75,89,76,False,0.9636,0.0166,0.9275,0.9924,0.0649,0.9567,0.0069
cpsc,RBBB,sph,away,none,all,all,219,202,False,0.9056,0.0217,0.8704,0.9396,0.0692,0.9032,0.0024
cpsc,RBBB,sph,away,none,sex,male,164,150,False,0.9159,0.0271,0.8743,0.9527,0.0785,0.9129,0.003
cpsc,RBBB,sph,away,none,sex,female,55,52,False,0.8749,0.009,0.7814,0.9626,0.1812,0.8742,0.0007
cpsc,RBBB,sph,away,none,age,<50,39,38,False,0.8982,0.0057,0.7908,0.9755,0.1847,0.8977,0.0005
cpsc,RBBB,sph,away,none,age,50-64,64,59,False,0.9249,0.019,0.8616,0.979,0.1174,0.9227,0.0023
cpsc,RBBB,sph,away,none,age,65-74,64,59,False,0.9121,0.0277,0.8448,0.9661,0.1213,0.9095,0.0027
cpsc,RBBB,sph,away,none,age,>=75,52,46,False,0.8794,0.0382,0.7851,0.9521,0.167,0.8757,0.0037
cpsc,RBBB,sph,away,mondrian,all,all,219,202,False,0.9838,0.0039,0.9656,0.9975,0.0319,0.9824,0.0013
cpsc,RBBB,sph,away,mondrian,sex,male,164,150,False,0.9926,0.0026,0.9763,1.0,0.0237,0.9919,0.0007
cpsc,RBBB,sph,away,mondrian,sex,female,55,52,False,0.9575,0.009,0.9032,1.0,0.0968,0.9544,0.0032
cpsc,RBBB,sph,away,mondrian,age,<50,39,38,False,0.9746,0.0026,0.9218,1.0,0.0782,0.9744,0.0003
cpsc,RBBB,sph,away,mondrian,age,50-64,64,59,False,0.9999,0.0011,0.9998,1.0,0.0002,0.9999,-0.0
cpsc,RBBB,sph,away,mondrian,age,65-74,64,59,False,0.9757,0.0128,0.9383,1.0,0.0617,0.9712,0.0045
cpsc,RBBB,sph,away,mondrian,age,>=75,52,46,False,0.9808,0.0,0.94,1.0,0.06,0.9808,-0.0
cpsc,RBBB,chapman_ningbo,away,none,all,all,329,329,False,0.8455,0.024,0.8065,0.8828,0.0763,0.8425,0.0029
cpsc,RBBB,chapman_ningbo,away,none,sex,male,235,235,False,0.8388,0.0253,0.7947,0.8812,0.0865,0.8357,0.0031
cpsc,RBBB,chapman_ningbo,away,none,sex,female,94,94,False,0.862,0.0217,0.7916,0.9243,0.1327,0.8596,0.0024
cpsc,RBBB,chapman_ningbo,away,none,age,<50,32,32,False,0.8594,0.0172,0.7344,0.9688,0.2344,0.8581,0.0012
cpsc,RBBB,chapman_ningbo,away,none,age,50-64,52,52,False,0.8247,0.0526,0.7323,0.911,0.1787,0.8194,0.0053
cpsc,RBBB,chapman_ningbo,away,none,age,65-74,87,87,False,0.9022,0.0135,0.8392,0.96,0.1208,0.9003,0.0019
cpsc,RBBB,chapman_ningbo,away,none,age,>=75,158,158,False,0.8182,0.0242,0.7596,0.8707,0.111,0.8152,0.0031
cpsc,RBBB,chapman_ningbo,away,mondrian,all,all,329,329,False,0.9786,0.0136,0.9654,0.99,0.0246,0.9733,0.0053
cpsc,RBBB,chapman_ningbo,away,mondrian,sex,male,235,235,False,0.9801,0.0159,0.9661,0.9919,0.0259,0.9738,0.0064
cpsc,RBBB,chapman_ningbo,away,mondrian,sex,female,94,94,False,0.9747,0.0089,0.9422,0.9982,0.056,0.972,0.0027
cpsc,RBBB,chapman_ningbo,away,mondrian,age,<50,32,32,False,0.9681,0.0062,0.9053,1.0,0.0947,0.9678,0.0003
cpsc,RBBB,chapman_ningbo,away,mondrian,age,50-64,52,52,False,0.9812,0.0131,0.9415,1.0,0.0585,0.9767,0.0045
cpsc,RBBB,chapman_ningbo,away,mondrian,age,65-74,87,87,False,0.9859,0.0053,0.9605,0.9999,0.0394,0.9849,0.001
cpsc,RBBB,chapman_ningbo,away,mondrian,age,>=75,158,158,False,0.9758,0.0214,0.9554,0.9914,0.0359,0.9668,0.009
cpsc,RBBB,georgia,away,none,all,all,214,214,False,0.75,0.036,0.6981,0.8026,0.1045,0.7457,0.0043
cpsc,RBBB,georgia,away,none,sex,male,141,141,False,0.7346,0.0384,0.6663,0.8034,0.1371,0.7298,0.0048
cpsc,RBBB,georgia,away,none,sex,female,73,73,False,0.7799,0.0327,0.687,0.8673,0.1803,0.7764,0.0035
cpsc,RBBB,georgia,away,none,age,<50,37,37,False,0.5897,0.0403,0.4362,0.7388,0.3026,0.5864,0.0034
cpsc,RBBB,georgia,away,none,age,50-64,53,53,False,0.7052,0.0306,0.582,0.8212,0.2392,0.7012,0.004
cpsc,RBBB,georgia,away,none,age,65-74,57,57,False,0.7538,0.0594,0.6497,0.8498,0.2001,0.7473,0.0065
cpsc,RBBB,georgia,away,none,age,>=75,63,63,False,0.8784,0.0235,0.7956,0.9438,0.1483,0.8749,0.0035
cpsc,RBBB,georgia,away,mondrian,all,all,214,214,False,0.9025,0.0148,0.8628,0.9385,0.0757,0.8961,0.0064
cpsc,RBBB,georgia,away,mondrian,sex,male,141,141,False,0.8996,0.0135,0.8513,0.9432,0.0919,0.8936,0.006
cpsc,RBBB,georgia,away,mondrian,sex,female,73,73,False,0.9082,0.0184,0.842,0.9639,0.1219,0.901,0.0072
cpsc,RBBB,georgia,away,mondrian,age,<50,37,37,False,0.8324,0.0282,0.7062,0.9383,0.232,0.8223,0.0101
cpsc,RBBB,georgia,away,mondrian,age,50-64,53,53,False,0.8382,0.0208,0.7425,0.9286,0.186,0.8308,0.0075
cpsc,RBBB,georgia,away,mondrian,age,65-74,57,57,False,0.8947,0.0197,0.8141,0.9649,0.1508,0.8859,0.0089
cpsc,RBBB,georgia,away,mondrian,age,>=75,63,63,False,0.9987,0.0046,0.9962,1.0,0.0038,0.9971,0.0016
cpsc,RBBB,cpsc,home,none,all,all,774,774,False,0.8,0.0212,0.7734,0.8275,0.054,0.7975,0.0025
cpsc,RBBB,cpsc,home,none,sex,male,503,503,False,0.7967,0.0206,0.7611,0.829,0.068,0.7941,0.0026
cpsc,RBBB,cpsc,home,none,sex,female,271,271,False,0.8062,0.0227,0.7583,0.8489,0.0906,0.8039,0.0023
cpsc,RBBB,cpsc,home,none,age,<50,153,153,False,0.743,0.0285,0.6745,0.8067,0.1322,0.7401,0.003
cpsc,RBBB,cpsc,home,none,age,50-64,192,192,False,0.8093,0.0244,0.7527,0.86,0.1073,0.8066,0.0027
cpsc,RBBB,cpsc,home,none,age,65-74,200,200,False,0.807,0.0194,0.7536,0.8584,0.1049,0.805,0.0021
cpsc,RBBB,cpsc,home,none,age,>=75,228,228,False,0.8233,0.0169,0.7757,0.869,0.0933,0.8209,0.0023
cpsc,RBBB,cpsc,home,mondrian,all,all,774,774,False,0.9149,0.0137,0.8961,0.9331,0.037,0.909,0.0059
cpsc,RBBB,cpsc,home,mondrian,sex,male,503,503,False,0.913,0.0124,0.8881,0.9354,0.0472,0.9076,0.0054
cpsc,RBBB,cpsc,home,mondrian,sex,female,271,271,False,0.9185,0.0164,0.8858,0.9468,0.061,0.9115,0.007
cpsc,RBBB,cpsc,home,mondrian,age,<50,153,153,False,0.8741,0.0108,0.8225,0.9189,0.0964,0.869,0.0051
cpsc,RBBB,cpsc,home,mondrian,age,50-64,192,192,False,0.92,0.0199,0.8838,0.9541,0.0702,0.9116,0.0084
cpsc,RBBB,cpsc,home,mondrian,age,65-74,200,200,False,0.9014,0.0177,0.858,0.9356,0.0776,0.8944,0.007
cpsc,RBBB,cpsc,home,mondrian,age,>=75,228,228,False,0.9495,0.0094,0.9213,0.9738,0.0525,0.9459,0.0035
cpsc,IAVB,ptbxl,away,none,all,all,385,340,False,0.0694,0.0127,0.0453,0.0974,0.0521,0.0672,0.0021
cpsc,IAVB,ptbxl,away,none,sex,male,213,189,False,0.0535,0.0142,0.0261,0.0855,0.0594,0.051,0.0025
cpsc,IAVB,ptbxl,away,none,sex,female,172,151,False,0.089,0.0121,0.0466,0.1338,0.0871,0.0873,0.0017
cpsc,IAVB,ptbxl,away,none,age,<50,26,25,False,0.1488,0.0141,0.0352,0.3023,0.2671,0.1479,0.001
cpsc,IAVB,ptbxl,away,none,age,50-64,70,60,False,0.1125,0.0099,0.0382,0.2018,0.1636,0.1108,0.0017
cpsc,IAVB,ptbxl,away,none,age,65-74,109,98,False,0.0497,0.016,0.0146,0.0905,0.0759,0.0469,0.0028
cpsc,IAVB,ptbxl,away,none,age,>=75,180,158,False,0.053,0.0133,0.0224,0.0896,0.0672,0.051,0.0021
cpsc,IAVB,ptbxl,away,mondrian,all,all,385,340,False,0.8129,0.0494,0.773,0.8491,0.0761,0.7823,0.0306
cpsc,IAVB,ptbxl,away,mondrian,sex,male,213,189,False,0.8146,0.0517,0.7645,0.8637,0.0992,0.7846,0.03
cpsc,IAVB,ptbxl,away,mondrian,sex,female,172,151,False,0.8108,0.0473,0.7569,0.8665,0.1096,0.7794,0.0314
cpsc,IAVB,ptbxl,away,mondrian,age,<50,26,25,False,0.8546,0.0177,0.6841,0.9992,0.3151,0.8488,0.0058
cpsc,IAVB,ptbxl,away,mondrian,age,50-64,70,60,False,0.8447,0.0583,0.7539,0.9185,0.1646,0.8106,0.0341
cpsc,IAVB,ptbxl,away,mondrian,age,65-74,109,98,False,0.7954,0.036,0.725,0.8635,0.1384,0.7742,0.0212
cpsc,IAVB,ptbxl,away,mondrian,age,>=75,180,158,False,0.8051,0.0601,0.7495,0.8546,0.1051,0.7665,0.0386
cpsc,IAVB,sph,away,none,all,all,67,67,False,0.1503,0.0285,0.076,0.2391,0.1632,0.1469,0.0034
cpsc,IAVB,sph,away,none,sex,male,49,49,False,0.1471,0.0224,0.063,0.2413,0.1784,0.1444,0.0028
cpsc,IAVB,sph,away,none,sex,female,18,18,True,0.1589,0.0482,0.0167,0.3325,0.3158,0.1536,0.0053
cpsc,IAVB,sph,away,none,age,<50,10,10,True,0.0575,0.0496,0.0,0.1725,0.1725,0.0565,0.001
cpsc,IAVB,sph,away,none,age,50-64,13,13,True,0.1981,0.0381,0.0,0.4288,0.4288,0.1942,0.0038
cpsc,IAVB,sph,away,none,age,65-74,19,19,True,0.1913,0.0334,0.0524,0.3721,0.3198,0.1868,0.0045
cpsc,IAVB,sph,away,none,age,>=75,25,25,False,0.1314,0.0194,0.012,0.2782,0.2662,0.128,0.0034
cpsc,IAVB,sph,away,mondrian,all,all,67,67,False,0.977,0.02,0.9487,0.9987,0.05,0.964,0.013
cpsc,IAVB,sph,away,mondrian,sex,male,49,49,False,0.9774,0.017,0.9383,0.9998,0.0614,0.9669,0.0105
cpsc,IAVB,sph,away,mondrian,sex,female,18,18,True,0.9758,0.0318,0.9297,1.0,0.0703,0.9561,0.0197
cpsc,IAVB,sph,away,mondrian,age,<50,10,10,True,1.0,0.0,1.0,1.0,0.0,0.9995,0.0005
cpsc,IAVB,sph,away,mondrian,age,50-64,13,13,True,0.9192,0.0555,0.8015,1.0,0.1985,0.8908,0.0285
cpsc,IAVB,sph,away,mondrian,age,65-74,19,19,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
cpsc,IAVB,sph,away,mondrian,age,>=75,25,25,False,0.9804,0.03,0.9456,0.9996,0.054,0.9606,0.0198
cpsc,IAVB,chapman_ningbo,away,none,all,all,229,229,False,0.0278,0.006,0.0102,0.0481,0.0379,0.0269,0.0009
cpsc,IAVB,chapman_ningbo,away,none,sex,male,174,174,False,0.0201,0.0062,0.004,0.0414,0.0374,0.0192,0.0009
cpsc,IAVB,chapman_ningbo,away,none,sex,female,55,55,False,0.052,0.0071,0.0001,0.1196,0.1195,0.0512,0.0008
cpsc,IAVB,chapman_ningbo,away,none,age,<50,17,17,True,0.0571,0.0101,0.0,0.1712,0.1712,0.0568,0.0003
cpsc,IAVB,chapman_ningbo,away,none,age,50-64,54,54,False,0.0588,0.0075,0.0034,0.1293,0.1258,0.0581,0.0006
cpsc,IAVB,chapman_ningbo,away,none,age,65-74,59,59,False,0.015,0.0066,0.0,0.0446,0.0446,0.0141,0.0009
cpsc,IAVB,chapman_ningbo,away,none,age,>=75,99,99,False,0.0134,0.0075,0.0,0.0353,0.0353,0.0124,0.0011
cpsc,IAVB,chapman_ningbo,away,mondrian,all,all,229,229,False,0.8677,0.0398,0.8271,0.9052,0.0781,0.8438,0.024
cpsc,IAVB,chapman_ningbo,away,mondrian,sex,male,174,174,False,0.877,0.0347,0.8314,0.9196,0.0881,0.8562,0.0208
cpsc,IAVB,chapman_ningbo,away,mondrian,sex,female,55,55,False,0.8384,0.0582,0.7491,0.9173,0.1682,0.8044,0.034
cpsc,IAVB,chapman_ningbo,away,mondrian,age,<50,17,17,True,0.7785,0.085,0.6035,0.9318,0.3282,0.7318,0.0468
cpsc,IAVB,chapman_ningbo,away,mondrian,age,50-64,54,54,False,0.9586,0.023,0.9034,0.9967,0.0932,0.9477,0.0109
cpsc,IAVB,chapman_ningbo,away,mondrian,age,65-74,59,59,False,0.881,0.0428,0.8048,0.9463,0.1415,0.8581,0.0229
cpsc,IAVB,chapman_ningbo,away,mondrian,age,>=75,99,99,False,0.8255,0.0475,0.7535,0.8882,0.1348,0.7977,0.0278
cpsc,IAVB,georgia,away,none,all,all,314,314,False,0.0871,0.0216,0.0588,0.118,0.0592,0.0837,0.0034
cpsc,IAVB,georgia,away,none,sex,male,211,211,False,0.0955,0.0209,0.0605,0.1342,0.0738,0.0922,0.0032
cpsc,IAVB,georgia,away,none,sex,female,103,103,False,0.0699,0.0239,0.0302,0.1172,0.0869,0.0663,0.0036
cpsc,IAVB,georgia,away,none,age,<50,26,26,False,0.0771,0.0027,0.0,0.1925,0.1925,0.0769,0.0002
cpsc,IAVB,georgia,away,none,age,50-64,85,85,False,0.0865,0.0193,0.0369,0.1455,0.1086,0.084,0.0025
cpsc,IAVB,georgia,away,none,age,65-74,88,88,False,0.0687,0.02,0.0265,0.1222,0.0957,0.0652,0.0035
cpsc,IAVB,georgia,away,none,age,>=75,114,114,False,0.1047,0.0326,0.0556,0.1573,0.1017,0.1,0.0047
cpsc,IAVB,georgia,away,mondrian,all,all,314,314,False,0.8762,0.037,0.8442,0.9082,0.064,0.8546,0.0217
cpsc,IAVB,georgia,away,mondrian,sex,male,211,211,False,0.8757,0.0395,0.8368,0.9123,0.0755,0.8522,0.0234
cpsc,IAVB,georgia,away,mondrian,sex,female,103,103,False,0.8774,0.0324,0.8154,0.9303,0.1149,0.8593,0.0181
cpsc,IAVB,georgia,away,mondrian,age,<50,26,26,False,0.8429,0.0526,0.7119,0.9568,0.2449,0.8133,0.0296
cpsc,IAVB,georgia,away,mondrian,age,50-64,85,85,False,0.9039,0.039,0.8437,0.9542,0.1105,0.8805,0.0234
cpsc,IAVB,georgia,away,mondrian,age,65-74,88,88,False,0.867,0.0325,0.8003,0.9284,0.1281,0.8495,0.0174
cpsc,IAVB,georgia,away,mondrian,age,>=75,114,114,False,0.8693,0.0384,0.8089,0.9245,0.1156,0.8475,0.0218
cpsc,IAVB,cpsc,home,none,all,all,334,334,False,0.109,0.0296,0.0804,0.1419,0.0615,0.1045,0.0045
cpsc,IAVB,cpsc,home,none,sex,male,225,225,False,0.0748,0.0267,0.0467,0.106,0.0593,0.0707,0.0042
cpsc,IAVB,cpsc,home,none,sex,female,109,109,False,0.1796,0.0365,0.1177,0.2485,0.1308,0.1744,0.0052
cpsc,IAVB,cpsc,home,none,age,<50,36,36,False,0.091,0.0238,0.015,0.1875,0.1725,0.0867,0.0043
cpsc,IAVB,cpsc,home,none,age,50-64,81,81,False,0.0544,0.028,0.0177,0.0996,0.082,0.0505,0.004
cpsc,IAVB,cpsc,home,none,age,65-74,96,96,False,0.1222,0.0325,0.0661,0.1869,0.1208,0.1179,0.0043
cpsc,IAVB,cpsc,home,none,age,>=75,121,121,False,0.1405,0.0334,0.0869,0.1968,0.1099,0.1354,0.0051
cpsc,IAVB,cpsc,home,mondrian,all,all,334,334,False,0.9248,0.0228,0.8984,0.9483,0.0499,0.9109,0.0138
cpsc,IAVB,cpsc,home,mondrian,sex,male,225,225,False,0.9285,0.0226,0.896,0.9575,0.0615,0.9145,0.014
cpsc,IAVB,cpsc,home,mondrian,sex,female,109,109,False,0.9171,0.0258,0.8681,0.962,0.0939,0.9036,0.0135
cpsc,IAVB,cpsc,home,mondrian,age,<50,36,36,False,0.9346,0.0243,0.8494,0.9949,0.1454,0.9215,0.0131
cpsc,IAVB,cpsc,home,mondrian,age,50-64,81,81,False,0.913,0.009,0.8486,0.9636,0.1149,0.9091,0.0039
cpsc,IAVB,cpsc,home,mondrian,age,65-74,96,96,False,0.9544,0.0298,0.9158,0.9821,0.0663,0.9377,0.0167
cpsc,IAVB,cpsc,home,mondrian,age,>=75,121,121,False,0.9062,0.0322,0.8602,0.9485,0.0883,0.8878,0.0184
